period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,total-consumption,total-consumption-units,total-consumption-btu,generation,gross-generation,consumption-for-eg,consumption-for-eg-units,consumption-for-eg-btu,average-heat-content,average-heat-content-units,total-consumption-btu-units,generation-units,gross-generation-units,consumption-for-eg-btu-units,X,Y,FID,OBJECTID,Plant_Code,Plant_Name,Utility_ID,Utility_Na,sector_nam,Street_Add,City,County,State,Zip,PrimSource,source_des,tech_desc,Install_MW,Total_MW,Bat_MW,Bio_MW,Coal_MW,Geo_MW,Hydro_MW,HydroPS_MW,NG_MW,Nuclear_MW,Crude_MW,Solar_MW,Wind_MW,Other_MW,Source,Period,Longitude,Latitude
2022-09,62926,"Jackson Generation, LLC",NG,Natural Gas,IL,Illinois,ALL,4413406,MMBtu per Mcf,4717931,742189,760656,4413406,Mcf,4717931,1.069,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.110626,41.4385360000001,9856.0,21091.0,62926.0,"Jackson Generation, LLC",62787.0,"Jackson Generation, LLC",IPP Non-CHP,24650 South Brandon Road,Elwood,Will,Illinois,60421.0,natural gas,Natural Gas = 1200 MW,Natural Gas Fired Combined Cycle,1288.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.110626,41.438536
2023-07,62926,"Jackson Generation, LLC",NG,Natural Gas,IL,Illinois,ALL,4847313,MMBtu per Mcf,5172083,798124,819482,4847313,Mcf,5172083,1.067,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.110626,41.4385360000001,9856.0,21091.0,62926.0,"Jackson Generation, LLC",62787.0,"Jackson Generation, LLC",IPP Non-CHP,24650 South Brandon Road,Elwood,Will,Illinois,60421.0,natural gas,Natural Gas = 1200 MW,Natural Gas Fired Combined Cycle,1288.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.110626,41.438536
2023-08,62926,"Jackson Generation, LLC",NG,Natural Gas,IL,Illinois,ALL,4171520,MMBtu per Mcf,4488556,687449,705763,4171520,Mcf,4488556,1.076,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.110626,41.4385360000001,9856.0,21091.0,62926.0,"Jackson Generation, LLC",62787.0,"Jackson Generation, LLC",IPP Non-CHP,24650 South Brandon Road,Elwood,Will,Illinois,60421.0,natural gas,Natural Gas = 1200 MW,Natural Gas Fired Combined Cycle,1288.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.110626,41.438536
2023-05,62926,"Jackson Generation, LLC",NG,Natural Gas,IL,Illinois,ALL,2767325,MMBtu per Mcf,2969340,454074,465812,2767325,Mcf,2969340,1.073,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.110626,41.4385360000001,9856.0,21091.0,62926.0,"Jackson Generation, LLC",62787.0,"Jackson Generation, LLC",IPP Non-CHP,24650 South Brandon Road,Elwood,Will,Illinois,60421.0,natural gas,Natural Gas = 1200 MW,Natural Gas Fired Combined Cycle,1288.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.110626,41.438536
2023-11,62926,"Jackson Generation, LLC",NG,Natural Gas,IL,Illinois,ALL,2724792,MMBtu per Mcf,2918252,449360,456187,2724792,Mcf,2918252,1.071,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.110626,41.4385360000001,9856.0,21091.0,62926.0,"Jackson Generation, LLC",62787.0,"Jackson Generation, LLC",IPP Non-CHP,24650 South Brandon Road,Elwood,Will,Illinois,60421.0,natural gas,Natural Gas = 1200 MW,Natural Gas Fired Combined Cycle,1288.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.110626,41.438536
2022-06,62926,"Jackson Generation, LLC",NG,Natural Gas,IL,Illinois,ALL,4324619,MMBtu per Mcf,4545175,704024,722792,4324619,Mcf,4545175,1.051,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.110626,41.4385360000001,9856.0,21091.0,62926.0,"Jackson Generation, LLC",62787.0,"Jackson Generation, LLC",IPP Non-CHP,24650 South Brandon Road,Elwood,Will,Illinois,60421.0,natural gas,Natural Gas = 1200 MW,Natural Gas Fired Combined Cycle,1288.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.110626,41.438536
2023-02,62926,"Jackson Generation, LLC",NG,Natural Gas,IL,Illinois,ALL,4411012,MMBtu per Mcf,4644796,718929,734681,4411012,Mcf,4644796,1.053,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.110626,41.4385360000001,9856.0,21091.0,62926.0,"Jackson Generation, LLC",62787.0,"Jackson Generation, LLC",IPP Non-CHP,24650 South Brandon Road,Elwood,Will,Illinois,60421.0,natural gas,Natural Gas = 1200 MW,Natural Gas Fired Combined Cycle,1288.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.110626,41.438536
2022-11,62926,"Jackson Generation, LLC",NG,Natural Gas,IL,Illinois,ALL,2473125,MMBtu per Mcf,2636351,405020,414198,2473125,Mcf,2636351,1.066,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.110626,41.4385360000001,9856.0,21091.0,62926.0,"Jackson Generation, LLC",62787.0,"Jackson Generation, LLC",IPP Non-CHP,24650 South Brandon Road,Elwood,Will,Illinois,60421.0,natural gas,Natural Gas = 1200 MW,Natural Gas Fired Combined Cycle,1288.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.110626,41.438536
2023-10,62926,"Jackson Generation, LLC",NG,Natural Gas,IL,Illinois,ALL,2897779,MMBtu per Mcf,3091930,483301,490981,2897779,Mcf,3091930,1.067,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.110626,41.4385360000001,9856.0,21091.0,62926.0,"Jackson Generation, LLC",62787.0,"Jackson Generation, LLC",IPP Non-CHP,24650 South Brandon Road,Elwood,Will,Illinois,60421.0,natural gas,Natural Gas = 1200 MW,Natural Gas Fired Combined Cycle,1288.6,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.110626,41.438536
2021-12,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,62,MMBtu per Mcf,64,7.51,7.51,62,Mcf,64,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2020-05,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,1,MMBtu per Mcf,1,.18,.18,1,Mcf,1,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2020-10,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,1,MMBtu per Mcf,1,.21,.21,1,Mcf,1,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2022-05,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,1,MMBtu per Mcf,1,0,0,1,Mcf,1,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2019-11,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,2,MMBtu per Mcf,2,.07,.07,2,Mcf,2,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2020-12,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,1,MMBtu per Mcf,1,.22,.22,1,Mcf,1,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2021-06,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,66,MMBtu per Mcf,68,7.99,7.99,66,Mcf,68,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2019-07,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,3,MMBtu per Mcf,3,.13,.13,3,Mcf,3,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2021-01,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,73,MMBtu per Mcf,75,8.59,8.59,73,Mcf,75,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2022-10,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,1,MMBtu per Mcf,1,0,0,1,Mcf,1,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2021-05,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,31,MMBtu per Mcf,32,3.76,3.76,31,Mcf,32,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2020-09,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,1,MMBtu per Mcf,1,.2,.2,1,Mcf,1,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2021-04,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,42,MMBtu per Mcf,43,5.05,5.05,42,Mcf,43,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
2019-10,61990,TAC-Distributed Energy Resource Hybrid,NG,Natural Gas,IL,Illinois,ALL,2,MMBtu per Mcf,2,.07,.07,2,Mcf,2,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-88.243573,40.089797,8385.0,20353.0,61990.0,TAC-Distributed Energy Resource Hybrid,61576.0,Ameren Illinois,Electric Utility,2001C Griffith Drive,Champaign,Champaign,Illinois,61820.0,natural gas,"Battery = 0.3 MW, Natural Gas = 1 MW, Solar = 0.1 MW,Wind = 0.1 MW",Batteries; Natural Gas Internal Combustion Engine; Solar Photovoltaic; Onshore Wind Turbine;,1.5,1.5,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-88.243573,40.089797
